,label,0,1,2,3,4
252,tensor(0),tensor(0.8138),tensor(0.1839),tensor(0.0019),tensor(0.0002),tensor(0.0002)
253,tensor(0),tensor(0.8447),tensor(0.1537),tensor(0.0011),tensor(0.0003),tensor(0.0003)
254,tensor(0),tensor(0.8273),tensor(0.1696),tensor(0.0010),tensor(0.0016),tensor(0.0005)
255,tensor(0),tensor(0.7922),tensor(0.2052),tensor(0.0006),tensor(0.0018),tensor(0.0003)
256,tensor(0),tensor(0.7153),tensor(0.2830),tensor(0.0011),tensor(0.0005),tensor(6.6997e-05)
257,tensor(1),tensor(0.0169),tensor(0.9398),tensor(0.0430),tensor(0.0002),tensor(1.1750e-05)
258,tensor(0),tensor(0.8002),tensor(0.1964),tensor(0.0033),tensor(0.0001),tensor(9.0516e-06)
259,tensor(0),tensor(0.6662),tensor(0.3261),tensor(0.0076),tensor(7.8483e-05),tensor(3.8510e-05)
260,tensor(0),tensor(0.7616),tensor(0.2348),tensor(0.0028),tensor(0.0007),tensor(0.0001)
261,tensor(0),tensor(0.7709),tensor(0.2237),tensor(0.0051),tensor(0.0002),tensor(4.8427e-05)
262,tensor(0),tensor(0.7401),tensor(0.2560),tensor(0.0018),tensor(0.0019),tensor(0.0002)
263,tensor(0),tensor(0.7287),tensor(0.2660),tensor(0.0036),tensor(0.0014),tensor(0.0002)
264,tensor(0),tensor(0.7113),tensor(0.2872),tensor(0.0007),tensor(0.0006),tensor(0.0002)
265,tensor(0),tensor(0.7635),tensor(0.2349),tensor(0.0013),tensor(0.0002),tensor(8.4160e-05)
266,tensor(0),tensor(0.6988),tensor(0.3004),tensor(0.0005),tensor(0.0002),tensor(4.5114e-05)
267,tensor(0),tensor(0.7312),tensor(0.2647),tensor(0.0032),tensor(0.0006),tensor(0.0003)
268,tensor(0),tensor(0.6662),tensor(0.3084),tensor(0.0240),tensor(0.0013),tensor(6.4409e-05)
269,tensor(0),tensor(0.7735),tensor(0.2247),tensor(0.0014),tensor(0.0003),tensor(0.0001)
270,tensor(0),tensor(0.8445),tensor(0.1477),tensor(0.0034),tensor(0.0023),tensor(0.0021)
271,tensor(0),tensor(0.7918),tensor(0.1990),tensor(0.0063),tensor(0.0028),tensor(0.0002)
272,tensor(0),tensor(0.7505),tensor(0.2453),tensor(0.0034),tensor(0.0006),tensor(0.0001)
273,tensor(0),tensor(0.7714),tensor(0.2228),tensor(0.0046),tensor(0.0007),tensor(0.0005)
274,tensor(0),tensor(0.7559),tensor(0.2370),tensor(0.0064),tensor(0.0007),tensor(3.0882e-05)
275,tensor(0),tensor(0.7547),tensor(0.2351),tensor(0.0082),tensor(0.0018),tensor(9.7292e-05)
276,tensor(0),tensor(0.7968),tensor(0.2008),tensor(0.0023),tensor(6.5315e-05),tensor(1.3066e-05)
277,tensor(0),tensor(0.6734),tensor(0.3112),tensor(0.0133),tensor(0.0017),tensor(0.0004)
278,tensor(0),tensor(0.5670),tensor(0.3377),tensor(0.0950),tensor(0.0002),tensor(2.5765e-05)
279,tensor(0),tensor(0.5073),tensor(0.4496),tensor(0.0429),tensor(0.0003),tensor(3.9574e-06)
280,tensor(0),tensor(0.9052),tensor(0.0938),tensor(0.0002),tensor(0.0007),tensor(0.0001)
281,tensor(0),tensor(0.9141),tensor(0.0849),tensor(0.0004),tensor(0.0005),tensor(5.3376e-05)
282,tensor(0),tensor(0.7543),tensor(0.2427),tensor(0.0021),tensor(0.0007),tensor(0.0003)
283,tensor(0),tensor(0.8083),tensor(0.1899),tensor(0.0014),tensor(0.0003),tensor(0.0001)
284,tensor(0),tensor(0.8549),tensor(0.1325),tensor(0.0034),tensor(0.0092),tensor(3.1450e-05)
285,tensor(0),tensor(0.8546),tensor(0.1169),tensor(0.0156),tensor(0.0124),tensor(0.0005)
286,tensor(0),tensor(0.8481),tensor(0.1497),tensor(0.0013),tensor(0.0005),tensor(0.0004)
287,tensor(0),tensor(0.8432),tensor(0.1555),tensor(0.0008),tensor(0.0003),tensor(0.0002)
288,tensor(0),tensor(0.5371),tensor(0.4616),tensor(0.0012),tensor(3.8110e-05),tensor(2.7904e-05)
289,tensor(0),tensor(0.7329),tensor(0.2664),tensor(0.0006),tensor(0.0001),tensor(6.3972e-05)
290,tensor(0),tensor(0.8581),tensor(0.1397),tensor(0.0013),tensor(0.0008),tensor(1.8035e-05)
291,tensor(1),tensor(0.8035),tensor(0.1936),tensor(0.0012),tensor(0.0015),tensor(0.0001)
292,tensor(0),tensor(0.8335),tensor(0.1653),tensor(0.0009),tensor(0.0003),tensor(1.3028e-05)
293,tensor(1),tensor(0.8425),tensor(0.1551),tensor(0.0014),tensor(0.0010),tensor(3.9211e-05)
294,tensor(0),tensor(0.8431),tensor(0.1547),tensor(0.0013),tensor(0.0007),tensor(0.0002)
295,tensor(0),tensor(0.6875),tensor(0.2984),tensor(0.0095),tensor(0.0043),tensor(0.0003)
296,tensor(0),tensor(0.6588),tensor(0.3402),tensor(0.0009),tensor(0.0001),tensor(2.4745e-05)
297,tensor(0),tensor(0.7735),tensor(0.2249),tensor(0.0013),tensor(0.0002),tensor(6.2296e-05)
298,tensor(0),tensor(0.4973),tensor(0.4787),tensor(0.0075),tensor(0.0162),tensor(0.0003)
299,tensor(0),tensor(0.7799),tensor(0.2077),tensor(0.0036),tensor(0.0073),tensor(0.0015)
300,tensor(0),tensor(0.7990),tensor(0.1858),tensor(0.0146),tensor(0.0003),tensor(0.0002)
301,tensor(0),tensor(0.7759),tensor(0.2086),tensor(0.0148),tensor(0.0004),tensor(0.0004)
302,tensor(0),tensor(0.7549),tensor(0.2430),tensor(0.0019),tensor(0.0002),tensor(9.1236e-06)
303,tensor(0),tensor(0.7670),tensor(0.2310),tensor(0.0011),tensor(0.0005),tensor(0.0004)
304,tensor(0),tensor(0.6931),tensor(0.3035),tensor(0.0027),tensor(0.0006),tensor(2.9282e-05)
305,tensor(0),tensor(0.7214),tensor(0.2480),tensor(0.0289),tensor(0.0017),tensor(1.7027e-05)
306,tensor(0),tensor(0.6587),tensor(0.3306),tensor(0.0105),tensor(0.0002),tensor(8.4260e-06)
307,tensor(0),tensor(0.6929),tensor(0.2981),tensor(0.0088),tensor(0.0002),tensor(2.7356e-06)
308,tensor(0),tensor(0.7487),tensor(0.2506),tensor(0.0006),tensor(7.3718e-05),tensor(3.3476e-05)
309,tensor(0),tensor(0.7730),tensor(0.2265),tensor(0.0004),tensor(0.0001),tensor(2.4614e-05)
310,tensor(0),tensor(0.8562),tensor(0.1414),tensor(0.0021),tensor(0.0002),tensor(0.0002)
311,tensor(0),tensor(0.8355),tensor(0.1614),tensor(0.0028),tensor(0.0001),tensor(0.0002)
312,tensor(0),tensor(0.8336),tensor(0.1569),tensor(0.0085),tensor(0.0010),tensor(3.4964e-05)
313,tensor(0),tensor(0.7175),tensor(0.2753),tensor(0.0063),tensor(0.0007),tensor(0.0003)
314,tensor(0),tensor(0.7227),tensor(0.2754),tensor(0.0010),tensor(0.0007),tensor(0.0002)
315,tensor(0),tensor(0.7326),tensor(0.2650),tensor(0.0015),tensor(0.0006),tensor(0.0002)
316,tensor(0),tensor(0.6312),tensor(0.3635),tensor(0.0049),tensor(0.0003),tensor(1.3581e-05)
317,tensor(1),tensor(0.5573),tensor(0.4397),tensor(0.0028),tensor(0.0001),tensor(9.3491e-05)
318,tensor(0),tensor(0.8988),tensor(0.1004),tensor(0.0003),tensor(0.0005),tensor(2.7552e-05)
319,tensor(0),tensor(0.8032),tensor(0.1954),tensor(0.0008),tensor(0.0005),tensor(2.6169e-05)
320,tensor(0),tensor(0.1381),tensor(0.8556),tensor(0.0062),tensor(8.9123e-05),tensor(2.9292e-06)
321,tensor(0),tensor(0.5394),tensor(0.4425),tensor(0.0177),tensor(0.0003),tensor(6.8985e-05)
322,tensor(0),tensor(0.8158),tensor(0.1726),tensor(0.0093),tensor(0.0023),tensor(2.2242e-05)
323,tensor(0),tensor(0.8328),tensor(0.1655),tensor(0.0014),tensor(0.0003),tensor(3.0165e-05)
324,tensor(0),tensor(0.8463),tensor(0.1400),tensor(0.0034),tensor(0.0102),tensor(8.0776e-05)
325,tensor(0),tensor(0.7679),tensor(0.2183),tensor(0.0062),tensor(0.0064),tensor(0.0012)
326,tensor(0),tensor(0.8841),tensor(0.1127),tensor(0.0005),tensor(0.0019),tensor(0.0009)
327,tensor(0),tensor(0.7741),tensor(0.2188),tensor(0.0015),tensor(0.0045),tensor(0.0011)
328,tensor(0),tensor(0.7301),tensor(0.2630),tensor(0.0033),tensor(0.0035),tensor(9.8002e-05)
329,tensor(0),tensor(0.7765),tensor(0.2039),tensor(0.0150),tensor(0.0043),tensor(0.0003)
330,tensor(0),tensor(0.7189),tensor(0.2783),tensor(0.0022),tensor(0.0004),tensor(0.0001)
331,tensor(0),tensor(0.8058),tensor(0.1922),tensor(0.0018),tensor(0.0002),tensor(4.7721e-05)
332,tensor(0),tensor(0.5410),tensor(0.4155),tensor(0.0256),tensor(0.0178),tensor(8.3989e-05)
333,tensor(1),tensor(0.0786),tensor(0.6643),tensor(0.2534),tensor(0.0036),tensor(0.0001)
334,tensor(0),tensor(0.6072),tensor(0.3895),tensor(0.0029),tensor(0.0004),tensor(5.6304e-07)
335,tensor(1),tensor(0.0364),tensor(0.8117),tensor(0.1502),tensor(0.0017),tensor(1.0114e-06)
336,tensor(0),tensor(0.6904),tensor(0.3052),tensor(0.0040),tensor(0.0003),tensor(3.3187e-06)
337,tensor(1),tensor(0.2433),tensor(0.7496),tensor(0.0068),tensor(0.0003),tensor(2.5257e-05)
338,tensor(0),tensor(0.8864),tensor(0.1084),tensor(0.0004),tensor(0.0045),tensor(0.0003)
339,tensor(0),tensor(0.8916),tensor(0.0997),tensor(0.0005),tensor(0.0076),tensor(0.0005)
340,tensor(0),tensor(0.7999),tensor(0.1877),tensor(0.0061),tensor(0.0061),tensor(0.0002)
341,tensor(1),tensor(0.0944),tensor(0.8647),tensor(0.0374),tensor(0.0034),tensor(7.1469e-05)
342,tensor(0),tensor(0.8698),tensor(0.1224),tensor(0.0051),tensor(0.0021),tensor(0.0005)
343,tensor(0),tensor(0.7870),tensor(0.2101),tensor(0.0005),tensor(0.0015),tensor(0.0009)
344,tensor(0),tensor(0.6696),tensor(0.3225),tensor(0.0035),tensor(0.0042),tensor(0.0002)
345,tensor(0),tensor(0.8081),tensor(0.1804),tensor(0.0045),tensor(0.0052),tensor(0.0018)
346,tensor(0),tensor(0.6830),tensor(0.3159),tensor(0.0010),tensor(6.7040e-05),tensor(9.9097e-06)
347,tensor(0),tensor(0.5048),tensor(0.4681),tensor(0.0267),tensor(0.0004),tensor(2.2203e-05)
348,tensor(0),tensor(0.8605),tensor(0.1383),tensor(0.0007),tensor(0.0002),tensor(0.0003)
349,tensor(0),tensor(0.8028),tensor(0.1962),tensor(0.0008),tensor(0.0002),tensor(0.0001)
350,tensor(0),tensor(0.5742),tensor(0.4122),tensor(0.0117),tensor(0.0018),tensor(7.0582e-05)
351,tensor(0),tensor(0.7948),tensor(0.1971),tensor(0.0070),tensor(0.0008),tensor(0.0004)
352,tensor(0),tensor(0.7508),tensor(0.2469),tensor(0.0018),tensor(0.0003),tensor(0.0002)
353,tensor(0),tensor(0.7637),tensor(0.2347),tensor(0.0011),tensor(0.0004),tensor(6.6294e-05)
354,tensor(0),tensor(0.8036),tensor(0.1950),tensor(0.0007),tensor(0.0006),tensor(7.0992e-05)
355,tensor(0),tensor(0.8033),tensor(0.1939),tensor(0.0019),tensor(0.0008),tensor(9.6102e-05)
356,tensor(0),tensor(0.7742),tensor(0.2173),tensor(0.0083),tensor(0.0002),tensor(2.7076e-05)
357,tensor(0),tensor(0.7135),tensor(0.2398),tensor(0.0464),tensor(0.0003),tensor(4.3841e-05)
358,tensor(0),tensor(0.7277),tensor(0.2710),tensor(0.0008),tensor(0.0003),tensor(0.0003)
359,tensor(0),tensor(0.6786),tensor(0.3179),tensor(0.0029),tensor(0.0005),tensor(0.0002)
360,tensor(0),tensor(0.7054),tensor(0.2779),tensor(0.0114),tensor(0.0045),tensor(0.0008)
361,tensor(0),tensor(0.6883),tensor(0.2981),tensor(0.0099),tensor(0.0027),tensor(0.0011)
362,tensor(0),tensor(0.8601),tensor(0.1314),tensor(0.0007),tensor(0.0075),tensor(0.0003)
363,tensor(0),tensor(0.8235),tensor(0.1460),tensor(0.0027),tensor(0.0257),tensor(0.0021)
364,tensor(0),tensor(0.7787),tensor(0.2196),tensor(0.0011),tensor(0.0004),tensor(0.0003)
365,tensor(0),tensor(0.0025),tensor(0.9131),tensor(0.0761),tensor(0.0046),tensor(0.0038)
366,tensor(0),tensor(0.7222),tensor(0.2739),tensor(0.0025),tensor(0.0011),tensor(0.0003)
367,tensor(0),tensor(0.8316),tensor(0.1674),tensor(0.0004),tensor(0.0005),tensor(9.0103e-05)
368,tensor(0),tensor(0.7925),tensor(0.2053),tensor(0.0011),tensor(0.0004),tensor(0.0006)
369,tensor(0),tensor(0.8540),tensor(0.1417),tensor(0.0011),tensor(0.0013),tensor(0.0020)
370,tensor(0),tensor(0.7890),tensor(0.2052),tensor(0.0014),tensor(0.0030),tensor(0.0014)
371,tensor(0),tensor(0.7734),tensor(0.2214),tensor(0.0011),tensor(0.0034),tensor(0.0006)
372,tensor(0),tensor(0.8036),tensor(0.1846),tensor(0.0092),tensor(0.0018),tensor(0.0007)
373,tensor(0),tensor(0.8622),tensor(0.1306),tensor(0.0060),tensor(0.0011),tensor(0.0001)
374,tensor(0),tensor(0.7467),tensor(0.2505),tensor(0.0025),tensor(0.0003),tensor(7.6541e-06)
375,tensor(0),tensor(0.6935),tensor(0.2852),tensor(0.0195),tensor(0.0008),tensor(0.0010)
376,tensor(0),tensor(0.7371),tensor(0.2609),tensor(0.0018),tensor(0.0002),tensor(2.4714e-05)
377,tensor(0),tensor(0.6777),tensor(0.3166),tensor(0.0050),tensor(0.0006),tensor(0.0001)
378,tensor(0),tensor(0.9125),tensor(0.0831),tensor(0.0004),tensor(0.0039),tensor(9.7997e-05)
379,tensor(0),tensor(0.7229),tensor(0.2625),tensor(0.0064),tensor(0.0081),tensor(0.0001)
380,tensor(0),tensor(0.8317),tensor(0.1604),tensor(0.0012),tensor(0.0062),tensor(0.0005)
381,tensor(0),tensor(0.6272),tensor(0.3679),tensor(0.0026),tensor(0.0022),tensor(0.0001)
382,tensor(0),tensor(0.5620),tensor(0.3955),tensor(0.0415),tensor(0.0010),tensor(6.0524e-06)
383,tensor(0),tensor(0.8206),tensor(0.1691),tensor(0.0072),tensor(0.0027),tensor(0.0004)
384,tensor(0),tensor(0.5599),tensor(0.4359),tensor(0.0040),tensor(0.0002),tensor(3.0404e-05)
385,tensor(0),tensor(0.6775),tensor(0.3150),tensor(0.0070),tensor(0.0004),tensor(3.2825e-05)
386,tensor(0),tensor(0.5990),tensor(0.3994),tensor(0.0015),tensor(0.0001),tensor(3.4151e-05)
387,tensor(0),tensor(0.7491),tensor(0.2482),tensor(0.0025),tensor(0.0001),tensor(4.0545e-05)
388,tensor(0),tensor(0.8233),tensor(0.1676),tensor(0.0077),tensor(0.0007),tensor(0.0008)
389,tensor(0),tensor(0.3875),tensor(0.5760),tensor(0.0309),tensor(0.0041),tensor(0.0014)
390,tensor(0),tensor(0.6994),tensor(0.2954),tensor(0.0048),tensor(0.0004),tensor(4.1623e-05)
391,tensor(0),tensor(0.6589),tensor(0.3372),tensor(0.0035),tensor(0.0004),tensor(4.2281e-05)
392,tensor(0),tensor(0.7508),tensor(0.2243),tensor(0.0170),tensor(0.0076),tensor(0.0003)
393,tensor(0),tensor(0.7934),tensor(0.1965),tensor(0.0088),tensor(0.0013),tensor(0.0001)
394,tensor(0),tensor(0.8480),tensor(0.1499),tensor(0.0004),tensor(0.0015),tensor(0.0001)
395,tensor(0),tensor(0.7995),tensor(0.1975),tensor(0.0007),tensor(0.0021),tensor(0.0003)
396,tensor(0),tensor(0.8074),tensor(0.1913),tensor(0.0011),tensor(0.0001),tensor(0.0001)
397,tensor(0),tensor(0.8199),tensor(0.1782),tensor(0.0009),tensor(0.0002),tensor(0.0007)
398,tensor(0),tensor(0.7926),tensor(0.1912),tensor(0.0114),tensor(0.0046),tensor(0.0002)
399,tensor(0),tensor(0.8142),tensor(0.1823),tensor(0.0023),tensor(0.0007),tensor(0.0005)
400,tensor(0),tensor(0.4688),tensor(0.5123),tensor(0.0187),tensor(0.0002),tensor(2.4280e-05)
401,tensor(0),tensor(0.7300),tensor(0.2541),tensor(0.0143),tensor(0.0009),tensor(0.0007)
402,tensor(0),tensor(0.7270),tensor(0.2692),tensor(0.0034),tensor(0.0003),tensor(0.0001)
403,tensor(0),tensor(0.4167),tensor(0.5660),tensor(0.0154),tensor(0.0010),tensor(0.0008)
404,tensor(0),tensor(0.8172),tensor(0.1809),tensor(0.0016),tensor(0.0003),tensor(4.0935e-05)
405,tensor(1),tensor(0.3625),tensor(0.5417),tensor(0.0196),tensor(0.0371),tensor(0.0391)
406,tensor(0),tensor(0.8418),tensor(0.1531),tensor(0.0039),tensor(0.0008),tensor(0.0004)
407,tensor(0),tensor(0.7993),tensor(0.1825),tensor(0.0129),tensor(0.0046),tensor(0.0008)
408,tensor(0),tensor(0.7897),tensor(0.2092),tensor(0.0008),tensor(0.0002),tensor(5.5775e-05)
409,tensor(0),tensor(0.5587),tensor(0.4382),tensor(0.0026),tensor(0.0005),tensor(4.8406e-05)
410,tensor(0),tensor(0.7602),tensor(0.2374),tensor(0.0021),tensor(0.0003),tensor(1.9875e-05)
411,tensor(0),tensor(0.7092),tensor(0.2838),tensor(0.0061),tensor(0.0008),tensor(1.8054e-05)
412,tensor(0),tensor(0.7244),tensor(0.2695),tensor(0.0052),tensor(0.0006),tensor(0.0002)
413,tensor(0),tensor(0.7807),tensor(0.2158),tensor(0.0030),tensor(0.0005),tensor(2.1895e-05)
414,tensor(0),tensor(0.7246),tensor(0.2738),tensor(0.0015),tensor(0.0001),tensor(2.2207e-05)
415,tensor(0),tensor(0.7434),tensor(0.2452),tensor(0.0091),tensor(0.0018),tensor(0.0004)
416,tensor(0),tensor(0.7626),tensor(0.2365),tensor(0.0008),tensor(0.0001),tensor(1.0510e-05)
417,tensor(0),tensor(0.4508),tensor(0.4545),tensor(0.0943),tensor(0.0005),tensor(3.7228e-06)
418,tensor(0),tensor(0.8675),tensor(0.1299),tensor(0.0005),tensor(0.0019),tensor(0.0003)
419,tensor(0),tensor(0.8568),tensor(0.1370),tensor(0.0018),tensor(0.0042),tensor(0.0003)
420,tensor(0),tensor(0.7469),tensor(0.2475),tensor(0.0043),tensor(0.0013),tensor(7.7485e-05)
421,tensor(0),tensor(0.7955),tensor(0.2039),tensor(0.0004),tensor(0.0002),tensor(1.4730e-05)
422,tensor(0),tensor(0.9225),tensor(0.0717),tensor(0.0003),tensor(0.0011),tensor(0.0044)
423,tensor(0),tensor(0.8431),tensor(0.1524),tensor(0.0006),tensor(0.0015),tensor(0.0023)
424,tensor(0),tensor(0.7808),tensor(0.2044),tensor(0.0098),tensor(0.0049),tensor(6.7069e-05)
425,tensor(0),tensor(0.7211),tensor(0.2749),tensor(0.0030),tensor(0.0010),tensor(6.1769e-05)
426,tensor(0),tensor(0.7080),tensor(0.2830),tensor(0.0087),tensor(0.0003),tensor(5.7824e-05)
427,tensor(0),tensor(0.6421),tensor(0.3389),tensor(0.0175),tensor(0.0012),tensor(0.0002)
428,tensor(0),tensor(0.7308),tensor(0.2650),tensor(0.0031),tensor(0.0009),tensor(0.0002)
429,tensor(0),tensor(0.6457),tensor(0.3439),tensor(0.0090),tensor(0.0013),tensor(7.2644e-05)
430,tensor(0),tensor(0.7777),tensor(0.2188),tensor(0.0027),tensor(0.0007),tensor(0.0001)
431,tensor(0),tensor(0.8047),tensor(0.1919),tensor(0.0027),tensor(0.0005),tensor(0.0002)
432,tensor(0),tensor(0.8376),tensor(0.1602),tensor(0.0014),tensor(0.0006),tensor(0.0003)
433,tensor(0),tensor(0.8203),tensor(0.1769),tensor(0.0013),tensor(0.0005),tensor(0.0010)
434,tensor(0),tensor(0.6764),tensor(0.3140),tensor(0.0086),tensor(0.0010),tensor(2.2210e-05)
435,tensor(0),tensor(0.5874),tensor(0.4063),tensor(0.0053),tensor(0.0006),tensor(0.0003)
436,tensor(0),tensor(0.8020),tensor(0.1943),tensor(0.0032),tensor(0.0003),tensor(0.0001)
437,tensor(0),tensor(0.7647),tensor(0.2312),tensor(0.0039),tensor(0.0001),tensor(0.0001)
438,tensor(0),tensor(0.5471),tensor(0.4489),tensor(0.0038),tensor(0.0001),tensor(0.0001)
439,tensor(1),tensor(0.6019),tensor(0.3897),tensor(0.0029),tensor(0.0025),tensor(0.0029)
440,tensor(0),tensor(0.6953),tensor(0.2979),tensor(0.0062),tensor(0.0004),tensor(4.5066e-05)
441,tensor(0),tensor(0.7507),tensor(0.2470),tensor(0.0020),tensor(0.0003),tensor(4.0619e-05)
442,tensor(0),tensor(0.7264),tensor(0.2683),tensor(0.0050),tensor(0.0003),tensor(2.9107e-05)
443,tensor(0),tensor(0.7455),tensor(0.2522),tensor(0.0019),tensor(0.0003),tensor(4.8406e-05)
444,tensor(0),tensor(0.1646),tensor(0.7714),tensor(0.0634),tensor(0.0005),tensor(6.9034e-06)
445,tensor(0),tensor(0.7284),tensor(0.2678),tensor(0.0036),tensor(0.0002),tensor(7.7849e-05)
446,tensor(0),tensor(0.6251),tensor(0.3687),tensor(0.0047),tensor(0.0015),tensor(1.9543e-05)
447,tensor(0),tensor(0.8101),tensor(0.1784),tensor(0.0093),tensor(0.0021),tensor(2.1896e-05)
448,tensor(0),tensor(0.7466),tensor(0.2495),tensor(0.0032),tensor(0.0005),tensor(0.0002)
449,tensor(0),tensor(0.8009),tensor(0.1950),tensor(0.0039),tensor(0.0002),tensor(3.4995e-05)
450,tensor(0),tensor(0.7152),tensor(0.2841),tensor(0.0006),tensor(0.0001),tensor(5.6251e-06)
451,tensor(0),tensor(0.7791),tensor(0.2014),tensor(0.0100),tensor(0.0088),tensor(0.0006)
452,tensor(0),tensor(0.7903),tensor(0.2084),tensor(0.0013),tensor(6.8827e-05),tensor(1.0896e-06)
453,tensor(0),tensor(0.7733),tensor(0.2155),tensor(0.0024),tensor(0.0080),tensor(0.0008)
454,tensor(0),tensor(0.6701),tensor(0.3245),tensor(0.0045),tensor(0.0007),tensor(0.0002)
455,tensor(0),tensor(0.7257),tensor(0.2723),tensor(0.0016),tensor(0.0002),tensor(0.0002)
456,tensor(0),tensor(0.7356),tensor(0.2634),tensor(0.0008),tensor(0.0001),tensor(3.2774e-05)
457,tensor(0),tensor(0.6858),tensor(0.3102),tensor(0.0036),tensor(0.0001),tensor(0.0002)
458,tensor(0),tensor(0.7043),tensor(0.2927),tensor(0.0020),tensor(0.0006),tensor(0.0005)
459,tensor(0),tensor(0.7584),tensor(0.2326),tensor(0.0064),tensor(0.0015),tensor(0.0011)
460,tensor(0),tensor(0.6401),tensor(0.3493),tensor(0.0079),tensor(0.0025),tensor(0.0002)
461,tensor(0),tensor(0.5816),tensor(0.4001),tensor(0.0167),tensor(0.0015),tensor(8.2858e-05)
462,tensor(0),tensor(0.7964),tensor(0.2014),tensor(0.0019),tensor(0.0003),tensor(2.8231e-05)
463,tensor(0),tensor(0.7771),tensor(0.2190),tensor(0.0035),tensor(0.0004),tensor(7.3511e-05)
464,tensor(0),tensor(0.7960),tensor(0.2019),tensor(0.0017),tensor(0.0003),tensor(3.9908e-05)
465,tensor(0),tensor(0.7020),tensor(0.2933),tensor(0.0041),tensor(0.0004),tensor(0.0002)
466,tensor(0),tensor(0.7430),tensor(0.2561),tensor(0.0003),tensor(0.0004),tensor(0.0002)
467,tensor(0),tensor(0.7754),tensor(0.2237),tensor(0.0006),tensor(0.0003),tensor(0.0001)
468,tensor(0),tensor(0.8528),tensor(0.1365),tensor(0.0061),tensor(0.0035),tensor(0.0011)
469,tensor(0),tensor(0.8703),tensor(0.1262),tensor(0.0020),tensor(0.0013),tensor(0.0002)
470,tensor(0),tensor(0.8484),tensor(0.1300),tensor(0.0015),tensor(0.0188),tensor(0.0014)
471,tensor(0),tensor(0.6456),tensor(0.3436),tensor(0.0095),tensor(0.0009),tensor(0.0004)
472,tensor(0),tensor(0.7433),tensor(0.2527),tensor(0.0035),tensor(0.0004),tensor(0.0001)
473,tensor(0),tensor(0.7504),tensor(0.2457),tensor(0.0035),tensor(0.0003),tensor(0.0001)
474,tensor(0),tensor(0.7024),tensor(0.2931),tensor(0.0041),tensor(0.0004),tensor(7.1026e-05)
475,tensor(0),tensor(0.8714),tensor(0.1165),tensor(0.0115),tensor(0.0005),tensor(5.0386e-05)
476,tensor(0),tensor(0.7199),tensor(0.2181),tensor(0.0603),tensor(0.0017),tensor(5.4551e-05)
477,tensor(0),tensor(0.7548),tensor(0.2421),tensor(0.0024),tensor(0.0005),tensor(8.5548e-05)
478,tensor(0),tensor(0.7011),tensor(0.2950),tensor(0.0032),tensor(0.0004),tensor(0.0002)
479,tensor(0),tensor(0.6891),tensor(0.3040),tensor(0.0060),tensor(0.0008),tensor(0.0001)
480,tensor(0),tensor(0.7307),tensor(0.2584),tensor(0.0094),tensor(0.0013),tensor(0.0002)
481,tensor(0),tensor(0.7944),tensor(0.2032),tensor(0.0018),tensor(0.0005),tensor(8.9643e-05)
482,tensor(0),tensor(0.7941),tensor(0.2020),tensor(0.0032),tensor(0.0006),tensor(6.9070e-05)
483,tensor(0),tensor(0.7575),tensor(0.2418),tensor(0.0005),tensor(0.0001),tensor(1.8231e-05)
484,tensor(0),tensor(0.7018),tensor(0.2949),tensor(0.0027),tensor(0.0005),tensor(9.2116e-05)
485,tensor(0),tensor(0.5604),tensor(0.4348),tensor(0.0046),tensor(0.0002),tensor(5.9418e-06)
486,tensor(0),tensor(0.7487),tensor(0.2496),tensor(0.0014),tensor(0.0002),tensor(3.1004e-05)
487,tensor(0),tensor(0.8259),tensor(0.1693),tensor(0.0047),tensor(1.2607e-05),tensor(3.0335e-06)
488,tensor(0),tensor(0.8224),tensor(0.1729),tensor(0.0046),tensor(4.9542e-05),tensor(3.3807e-05)
489,tensor(0),tensor(0.7476),tensor(0.2481),tensor(0.0009),tensor(0.0024),tensor(0.0010)
490,tensor(0),tensor(0.6458),tensor(0.3492),tensor(0.0027),tensor(0.0015),tensor(0.0009)
491,tensor(0),tensor(0.6347),tensor(0.3607),tensor(0.0040),tensor(0.0003),tensor(0.0003)
492,tensor(1),tensor(0.7014),tensor(0.2969),tensor(0.0009),tensor(0.0004),tensor(0.0003)
493,tensor(0),tensor(0.7015),tensor(0.2898),tensor(0.0066),tensor(0.0020),tensor(0.0001)
494,tensor(0),tensor(0.7393),tensor(0.2552),tensor(0.0042),tensor(0.0011),tensor(0.0002)
495,tensor(0),tensor(0.7835),tensor(0.2156),tensor(0.0007),tensor(0.0001),tensor(2.8938e-05)
496,tensor(0),tensor(0.5547),tensor(0.4408),tensor(0.0041),tensor(0.0002),tensor(5.2443e-05)
